entidad,codigo_adjudicacion,fecha_adjudicacion,fecha_finalizacion,plazo_gestion,tramo_gestion,rango_deuda,casos_activos_abiertos,importe_asignado,importe_base_deuda,telefonos_total,telefonos_contactados,telefonos_sin_contacto,contactado_sin_llamada,contactado_1_a_3_intentos,contactado_4_a_6_intentos,contactado_mayor_6_intentos,sin_contacto_sin_llamada,sin_contacto_1_a_3_intentos,sin_contacto_4_a_6_intentos,sin_contacto_mayor_6_intentos,llamadas_total
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,4) $20.001 a $35.000,5,140723.15,140723.15,8,4,4,0,0,0,4,4,0,0,0,39.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,5) $35.001 a $50.000,5,216471.67,216471.67,5,2,3,0,0,0,2,3,0,0,0,27.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,6) $50.001 a $100.000,10,635615.76,635615.76,16,6,10,1,1,1,3,8,0,0,2,75.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,7) $100.001 a $500.000,1,128755.94,128755.94,2,1,1,0,0,0,1,1,0,0,0,12.0
OEST,151,2025-09-02,2027-09-02,345,5) 181 a 360 dias,8) >$500.000,2,2240116.36,2240116.36,4,3,1,1,0,0,2,1,0,0,0,30.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,1) MENOR A $5.000,1519,3370207.39,3370207.39,3133,996,2137,976,16,3,1,2137,0,0,0,50.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,2) $5.001 a $10.000,331,2309440.53,2309440.53,596,249,347,132,27,10,80,334,6,2,5,1051.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,3) $10.001 a $20.000,273,3909613.26,3909613.26,499,200,299,4,18,22,156,282,2,5,10,2044.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,4) $20.001 a $35.000,127,3335918.41,3335918.41,273,119,154,7,7,8,97,146,1,1,6,1190.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,5) $35.001 a $50.000,58,2355381.81,2355381.81,123,48,75,2,1,0,45,72,1,0,2,618.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,6) $50.001 a $100.000,80,5569688.02,5569688.02,159,72,87,1,8,1,62,83,1,1,2,959.0
OEST,152,2025-10-02,2027-10-02,315,5) 181 a 360 dias,7) $100.001 a $500.000,23,3939799.88,3939799.88,40,19,21,1,2,2,14,20,0,0,1,247.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,1) MENOR A $5.000,216,409606.78,409606.78,427,145,282,142,3,0,0,282,0,0,0,4.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,2) $5.001 a $10.000,33,235219.64,235219.64,61,23,38,10,2,0,11,35,0,1,2,140.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,3) $10.001 a $20.000,24,350724.95,350724.95,43,18,25,0,0,1,17,25,0,0,0,208.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,4) $20.001 a $35.000,19,556929.85,556929.85,35,14,21,0,0,1,13,19,0,0,2,175.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,5) $35.001 a $50.000,8,323466.09,323466.09,16,11,5,0,1,1,9,5,0,0,0,113.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,6) $50.001 a $100.000,8,494090.02,494090.02,16,5,11,0,1,0,4,10,0,0,1,75.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,7) $100.001 a $500.000,1,154781.87,154781.87,1,1,0,0,0,1,0,0,0,0,0,4.0
OEST,153,2025-10-02,2027-10-02,315,5) 181 a 360 dias,8) >$500.000,3,3479836.8,3479836.8,6,3,3,1,0,0,2,2,0,0,1,39.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,1) MENOR A $5.000,1197,2650591.04,2650591.04,2355,746,1609,738,7,1,0,1609,0,0,0,16.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,2) $5.001 a $10.000,252,1782826.91,1782826.91,483,154,329,66,25,18,45,320,5,1,3,660.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,3) $10.001 a $20.000,187,2642680.77,2642680.77,428,152,276,6,13,27,106,265,0,2,9,1367.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,4) $20.001 a $35.000,104,2751592.39,2751592.39,185,73,112,5,4,16,48,104,1,2,5,658.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,5) $35.001 a $50.000,62,2623087.2,2623087.2,122,55,67,1,4,3,47,62,0,1,4,731.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,6) $50.001 a $100.000,45,3151117.6,3151117.6,82,34,48,0,7,0,27,43,2,0,3,389.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,7) $100.001 a $500.000,10,1697255.91,1697255.91,22,5,17,0,0,1,4,16,0,0,1,58.0
OEST,154,2025-11-04,2027-11-04,282,5) 181 a 360 dias,8) >$500.000,2,3439685.73,3439685.73,5,5,0,1,1,0,3,0,0,0,0,42.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,1) MENOR A $5.000,175,352808.58,352808.58,328,97,231,95,2,0,0,231,0,0,0,2.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,2) $5.001 a $10.000,39,258380.25,258380.25,78,30,48,21,1,2,6,46,1,0,1,98.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,3) $10.001 a $20.000,16,226677.19,226677.19,33,13,20,1,0,3,9,20,0,0,0,107.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,4) $20.001 a $35.000,9,221641.96,221641.96,15,9,6,0,1,3,5,4,0,0,2,114.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,5) $35.001 a $50.000,3,120580.01,120580.01,6,4,2,0,0,1,3,1,0,0,1,57.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,6) $50.001 a $100.000,5,336201.68,336201.68,8,4,4,1,2,0,1,3,0,0,1,27.0
OEST,155,2025-11-04,2027-11-04,282,5) 181 a 360 dias,7) $100.001 a $500.000,2,515023.1,515023.1,8,5,3,1,1,0,3,2,0,0,1,49.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,1) MENOR A $5.000,1687,3037671.32,3037671.32,3214,985,2229,971,13,0,1,2225,3,0,1,42.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,2) $5.001 a $10.000,325,2251216.56,2251216.56,644,246,398,154,31,16,45,391,4,1,2,633.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,3) $10.001 a $20.000,231,3220203.35,3220203.35,436,160,276,12,13,33,102,255,4,1,16,1437.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,4) $20.001 a $35.000,140,3622595.11,3622595.11,290,93,197,6,12,19,56,186,2,5,4,803.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,5) $35.001 a $50.000,73,2987179.07,2987179.07,147,59,88,6,1,4,48,84,1,0,3,803.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,6) $50.001 a $100.000,87,5992429.22,5992429.22,172,68,104,4,6,2,56,100,2,0,2,800.0
OEST,156,2025-12-02,2027-12-02,254,5) 181 a 360 dias,7) $100.001 a $500.000,21,3560282.34,3560282.34,33,14,19,0,2,3,9,18,0,0,1,149.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,1) MENOR A $5.000,268,384806.26,384806.26,772,167,605,166,0,1,0,605,0,0,0,4.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,2) $5.001 a $10.000,30,209937.4,209937.4,64,29,35,16,3,2,8,34,0,0,1,117.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,3) $10.001 a $20.000,28,383956.31,383956.31,56,23,33,0,2,4,17,31,0,0,2,210.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,4) $20.001 a $35.000,10,276437.57,276437.57,19,6,13,0,0,2,4,11,0,0,2,84.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,5) $35.001 a $50.000,5,212223.4,212223.4,9,6,3,0,0,0,6,3,0,0,0,89.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,6) $50.001 a $100.000,2,138280.12,138280.12,3,1,2,0,0,0,1,2,0,0,0,11.0
OEST,157,2025-12-02,2027-12-02,254,5) 181 a 360 dias,7) $100.001 a $500.000,2,430179.5,430179.5,7,2,5,0,0,0,2,4,1,0,0,27.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,1) MENOR A $5.000,1808,3141097.74,3141097.74,3531,1120,2411,1104,14,0,2,2409,2,0,0,37.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,2) $5.001 a $10.000,273,1914109.62,1914109.62,520,179,341,103,24,18,34,330,3,1,7,562.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,3) $10.001 a $20.000,165,2328891.71,2328891.71,303,106,197,3,11,26,66,183,4,1,9,976.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,4) $20.001 a $35.000,109,2889794.99,2889794.99,212,81,131,2,9,17,53,121,2,3,5,789.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,5) $35.001 a $50.000,71,2956585.28,2956585.28,131,57,74,1,4,4,48,69,0,1,4,818.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,6) $50.001 a $100.000,75,5202200.76,5202200.76,159,59,100,1,4,5,49,93,2,0,5,773.0
OEST,158,2026-01-06,2030-01-05,219,5) 181 a 360 dias,7) $100.001 a $500.000,21,3401081.11,3401081.11,45,24,21,0,3,2,19,20,0,0,1,312.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,1) MENOR A $5.000,242,361947.4,361947.4,773,181,592,181,0,0,0,592,0,0,0,0.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,2) $5.001 a $10.000,20,146807.07,146807.07,39,15,24,7,2,2,4,24,0,0,0,75.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,3) $10.001 a $20.000,16,230365.79,230365.79,26,13,13,0,1,2,10,13,0,0,0,118.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,4) $20.001 a $35.000,10,280154.22,280154.22,22,4,18,0,0,0,4,16,0,0,2,68.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,5) $35.001 a $50.000,7,298252.75,298252.75,16,7,9,0,0,1,6,8,0,0,1,105.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,6) $50.001 a $100.000,5,359416.31,359416.31,12,3,9,0,0,0,3,9,0,0,0,61.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,7) $100.001 a $500.000,2,537464.58,537464.58,3,2,1,1,0,0,1,1,0,0,0,11.0
OEST,159,2026-01-06,2030-01-05,219,5) 181 a 360 dias,8) >$500.000,1,1510163.06,1510163.06,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,1) MENOR A $5.000,1331,2796015.0,2796015.0,2867,855,2012,842,13,0,0,2012,0,0,0,21.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,2) $5.001 a $10.000,286,1985555.58,1985555.58,538,194,344,121,20,22,31,334,1,5,4,538.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,3) $10.001 a $20.000,195,2824919.27,2824919.27,352,121,231,3,12,35,71,214,3,2,12,1028.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,4) $20.001 a $35.000,139,3602139.27,3602139.27,261,103,158,4,11,21,67,147,0,2,9,957.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,5) $35.001 a $50.000,71,2945243.03,2945243.03,134,58,76,1,7,4,46,72,0,2,2,745.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,6) $50.001 a $100.000,80,5631954.68,5631954.68,155,54,101,1,5,6,42,93,0,3,5,729.0
OEST,160,2026-02-04,2030-02-03,190,5) 181 a 360 dias,7) $100.001 a $500.000,15,2460602.72,2460602.72,33,16,17,1,1,1,13,17,0,0,0,217.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,1) MENOR A $5.000,161,323720.21,323720.21,684,149,535,148,1,0,0,535,0,0,0,2.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,2) $5.001 a $10.000,31,223735.13,223735.13,65,25,40,17,3,2,3,37,1,1,1,71.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,3) $10.001 a $20.000,19,258147.93,258147.93,36,17,19,0,2,3,12,19,0,0,0,165.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,4) $20.001 a $35.000,11,283830.33,283830.33,79,17,62,1,5,4,7,56,1,1,4,172.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,5) $35.001 a $50.000,5,210471.87,210471.87,14,9,5,1,1,3,4,5,0,0,0,79.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,6) $50.001 a $100.000,7,440526.7,440526.7,308,37,271,30,1,2,4,271,0,0,0,54.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,7) $100.001 a $500.000,1,124785.33,124785.33,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,161,2026-02-04,2030-02-03,190,5) 181 a 360 dias,8) >$500.000,1,923202.77,923202.77,2,0,2,0,0,0,0,2,0,0,0,0.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,1) MENOR A $5.000,2039,3587479.38,3587479.38,3920,1161,2759,1151,9,0,1,2758,1,0,0,25.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,2) $5.001 a $10.000,306,2134458.23,2134458.23,584,187,397,103,26,25,33,388,3,2,4,560.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,3) $10.001 a $20.000,229,3235603.45,3235603.45,455,158,297,2,10,54,92,272,1,8,16,1512.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,4) $20.001 a $35.000,134,3518527.42,3518527.42,253,88,165,0,5,25,58,152,2,3,8,915.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,5) $35.001 a $50.000,69,2896928.42,2896928.42,128,57,71,3,0,8,46,63,1,2,5,830.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,6) $50.001 a $100.000,67,4598028.36,4598028.36,136,51,85,1,1,1,48,81,0,1,3,806.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,7) $100.001 a $500.000,21,2854744.79,2854744.79,36,18,18,0,0,2,16,15,0,1,2,233.0
OEST,162,2026-03-02,2030-03-01,164,4) 91 a 180 dias,8) >$500.000,2,2239442.84,2239442.84,2,2,0,0,0,0,2,0,0,0,0,31.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,1) MENOR A $5.000,257,397586.62,397586.62,1706,270,1436,270,0,0,0,1436,0,0,0,0.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,2) $5.001 a $10.000,33,237009.28,237009.28,66,28,38,18,1,2,7,36,1,1,0,106.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,3) $10.001 a $20.000,20,281075.42,281075.42,55,18,37,1,2,2,13,35,0,0,2,194.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,4) $20.001 a $35.000,8,194714.0,194714.0,17,7,10,0,1,2,4,5,2,0,3,91.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,5) $35.001 a $50.000,10,416300.21,416300.21,24,9,15,0,0,3,6,12,0,0,3,126.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,6) $50.001 a $100.000,4,333211.87,333211.87,8,4,4,0,0,0,4,4,0,0,0,91.0
OEST,163,2026-03-02,2030-03-01,164,4) 91 a 180 dias,7) $100.001 a $500.000,2,246417.58,246417.58,4,3,1,0,0,0,3,1,0,0,0,55.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,1) MENOR A $5.000,1671,3558404.99,3558404.99,3295,1086,2209,1067,17,2,0,2209,0,0,0,42.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,2) $5.001 a $10.000,331,2295932.08,2295932.08,612,237,375,165,32,39,1,365,6,4,0,284.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,3) $10.001 a $20.000,179,2551923.91,2551923.91,337,124,213,3,27,90,4,193,8,12,0,588.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,4) $20.001 a $35.000,135,3529387.26,3529387.26,279,108,171,1,11,84,12,156,6,8,1,579.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,5) $35.001 a $50.000,64,2632171.92,2632171.92,110,46,64,1,2,23,20,58,3,3,0,321.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,6) $50.001 a $100.000,81,5507060.54,5507060.54,152,56,96,0,9,6,41,89,2,5,0,448.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,7) $100.001 a $500.000,23,3543027.17,3543027.17,39,12,27,0,0,6,6,26,0,1,0,84.0
OEST,164,2026-04-06,2030-04-05,129,4) 91 a 180 dias,8) >$500.000,1,641633.14,641633.14,2,1,1,0,0,0,1,1,0,0,0,12.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,1) MENOR A $5.000,287,575169.1,575169.1,570,195,375,192,3,0,0,375,0,0,0,5.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,2) $5.001 a $10.000,75,537283.43,537283.43,439,83,356,69,3,9,2,354,1,1,0,72.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,3) $10.001 a $20.000,53,746168.83,746168.83,108,44,64,1,8,35,0,62,0,2,0,200.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,4) $20.001 a $35.000,34,934854.71,934854.71,72,32,40,1,0,27,4,36,2,2,0,176.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,5) $35.001 a $50.000,15,635039.63,635039.63,28,13,15,0,2,6,5,13,1,1,0,87.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,6) $50.001 a $100.000,19,1313608.69,1313608.69,40,19,21,1,2,3,13,21,0,0,0,131.0
OEST,165,2026-04-06,2030-04-05,129,4) 91 a 180 dias,7) $100.001 a $500.000,6,1088078.86,1088078.86,7,2,5,0,0,1,1,5,0,0,0,13.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,1) MENOR A $5.000,1870,4181567.34,4181567.34,3736,1239,2497,1233,5,1,0,2497,0,0,0,14.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,2) $5.001 a $10.000,424,2918721.98,2918721.98,840,297,543,230,21,46,0,531,8,4,0,293.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,3) $10.001 a $20.000,300,4305411.4,4305411.4,587,199,388,2,21,175,1,359,10,19,0,956.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,4) $20.001 a $35.000,169,4446164.25,4446164.25,336,108,228,2,8,98,0,216,1,11,0,514.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,5) $35.001 a $50.000,85,3558272.4,3558272.4,155,45,110,1,3,41,0,101,2,7,0,231.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,6) $50.001 a $100.000,106,7281988.25,7281988.25,211,70,141,2,4,64,0,130,2,9,0,345.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,7) $100.001 a $500.000,37,5552823.86,5552823.86,80,24,56,0,2,22,0,48,1,7,0,144.0
OEST,169,2026-06-02,2030-06-01,72,3) 61 a 90 dias,8) >$500.000,1,681250.78,681250.78,1,0,1,0,0,0,0,1,0,0,0,0.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,1) MENOR A $5.000,448,900188.12,900188.12,876,286,590,282,4,0,0,590,0,0,0,4.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,2) $5.001 a $10.000,97,680219.4,680219.4,197,65,132,42,7,16,0,130,1,1,0,98.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,3) $10.001 a $20.000,49,700987.06,700987.06,112,44,68,6,4,33,1,67,0,1,0,181.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,4) $20.001 a $35.000,25,656186.14,656186.14,56,20,36,0,3,17,0,35,0,1,0,93.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,5) $35.001 a $50.000,25,1065889.29,1065889.29,48,19,29,0,3,16,0,28,0,1,0,88.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,6) $50.001 a $100.000,17,1083860.96,1083860.96,328,44,284,30,1,13,0,283,0,1,0,71.0
OEST,170,2026-06-02,2030-06-01,72,3) 61 a 90 dias,7) $100.001 a $500.000,4,550948.83,550948.83,8,3,5,0,1,2,0,5,0,0,0,11.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,1) MENOR A $5.000,619,1238841.75,1238841.75,1165,378,787,373,5,0,0,787,0,0,0,11.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,2) $5.001 a $10.000,100,710851.12,710851.12,209,66,143,35,5,26,0,138,0,5,0,160.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,3) $10.001 a $20.000,74,1054462.02,1054462.02,131,45,86,0,0,45,0,78,1,7,0,250.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,4) $20.001 a $35.000,37,996185.33,996185.33,84,34,50,0,1,31,2,48,1,1,0,178.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,5) $35.001 a $50.000,19,768419.9,768419.9,39,16,23,1,0,15,0,22,0,1,0,79.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,6) $50.001 a $100.000,19,1344555.35,1344555.35,27,16,11,2,0,14,0,9,0,2,0,79.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,7) $100.001 a $500.000,12,1912153.05,1912153.05,22,5,17,1,0,4,0,15,0,2,0,29.0
OEST,168,2026-06-04,2030-06-03,70,3) 61 a 90 dias,8) >$500.000,1,1682044.32,1682044.32,6,3,3,0,0,3,0,3,0,0,0,15.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,1) MENOR A $5.000,1895,4057467.95,4057467.95,3608,1179,2429,1173,6,0,0,2428,0,1,0,14.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,2) $5.001 a $10.000,414,2877017.81,2877017.81,799,274,525,183,20,71,0,515,3,7,0,420.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,3) $10.001 a $20.000,292,4168803.05,4168803.05,548,192,356,2,14,175,1,320,4,32,0,1002.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,4) $20.001 a $35.000,152,4025728.73,4025728.73,296,105,191,2,9,93,1,171,2,18,0,538.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,5) $35.001 a $50.000,93,3904286.32,3904286.32,168,65,103,2,1,62,0,85,0,18,0,376.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,6) $50.001 a $100.000,84,5579531.44,5579531.44,162,57,105,2,3,50,2,95,2,8,0,290.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,7) $100.001 a $500.000,38,6454214.07,6454214.07,73,17,56,0,0,16,1,56,0,0,0,79.0
OEST,171,2026-06-04,2030-06-03,70,3) 61 a 90 dias,8) >$500.000,2,2954050.45,2954050.45,2,0,2,0,0,0,0,1,1,0,0,1.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,1) MENOR A $5.000,2120,4614169.35,4614169.35,4649,1385,3264,1377,8,0,0,3264,0,0,0,10.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,2) $5.001 a $10.000,445,3050178.21,3050178.21,974,279,695,236,43,0,0,687,8,0,0,87.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,3) $10.001 a $20.000,274,3906374.64,3906374.64,556,164,392,18,114,32,0,355,20,17,0,529.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,4) $20.001 a $35.000,156,4079053.62,4079053.62,272,102,170,8,53,41,0,159,3,8,0,367.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,5) $35.001 a $50.000,68,2884906.31,2884906.31,109,32,77,1,18,13,0,64,8,5,0,149.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,6) $50.001 a $100.000,100,6829480.79,6829480.79,185,57,128,3,24,30,0,120,6,2,0,229.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,7) $100.001 a $500.000,31,5022656.38,5022656.38,62,23,39,4,8,11,0,38,1,0,0,73.0
OEST,172,2026-07-01,2030-06-30,43,2) 31 a 60 dias,8) >$500.000,5,4182147.73,4182147.73,10,2,8,1,0,1,0,8,0,0,0,4.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,1) MENOR A $5.000,611,1206836.28,1206836.28,1454,397,1057,392,5,0,0,1057,0,0,0,6.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,2) $5.001 a $10.000,108,767102.78,767102.78,197,66,131,51,14,1,0,129,2,0,0,40.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,3) $10.001 a $20.000,63,902822.69,902822.69,140,52,88,5,24,23,0,83,2,3,0,193.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,4) $20.001 a $35.000,26,671085.44,671085.44,52,21,31,2,13,6,0,30,0,1,0,64.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,5) $35.001 a $50.000,21,852206.93,852206.93,41,12,29,2,4,6,0,26,1,2,0,48.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,6) $50.001 a $100.000,18,1175367.96,1175367.96,27,7,20,0,3,4,0,19,0,1,0,32.0
OEST,173,2026-07-01,2030-06-30,43,2) 31 a 60 dias,7) $100.001 a $500.000,12,2166826.34,2166826.34,25,12,13,1,8,3,0,12,1,0,0,33.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,1) MENOR A $5.000,3073,5866782.91,5866782.91,6186,1833,4353,1830,3,0,0,4352,1,0,0,5.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,2) $5.001 a $10.000,473,3293473.76,3293473.76,918,293,625,288,5,0,0,625,0,0,0,7.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,3) $10.001 a $20.000,324,4581622.98,4581622.98,576,189,387,168,21,0,0,387,0,0,0,21.0
OEST,174,2026-08-04,2030-08-03,9,1) 0 a 30 dias,4) $20.001 a $35.000,179,4842817.75,4842817.75,327,110,217,98,12,0,0,217,0,0,0,13.0
